Data_kilde|BIQ_ID|NAVN|ORG_NAVN
Bestyrelse|465647|Jørgen Drejer|Origio
Kommission|0|Jørgen E. Olesen|Klimakommissionen
Kommission|0|Jørgen E. Olesen |Natur- og landbrugskommission
Kommission|0|Jørgen Eckeroth|Trepartsudvalget
Bestyrelse|465796|Jørgen Einar Tandrup|FRITZ HANSEN A/S
Bestyrelse|465805|Jørgen Ejbøl Jensen|JP/Politikens Hus
Bestyrelse|1852566|Jørgen Ejner Hammer Sørensen|HMN Naturgas (note)
Bestyrelse|465865|Jørgen Elikofer|Sund og Bælt
Kommission|465865|Jørgen Elikofer|Uddannelseskommissionen
Bestyrelse|465876|Jørgen Ellegaard Muusmann|OK
Kommission|0|Jørgen Elmeskov|Klimakommissionen
Bestyrelse|465947|Jørgen Enegaard Nicolajsen|ENEMÆRKE & PETERSEN A/S
Bestyrelse|465965|Jørgen Enggaard|A. Enggaard Holding
Bestyrelse|896740|Jørgen Erik Holm|BASF
Kommission|0|Jørgen Erik Nielsen|Det Regionale Beskæftigelsesråd for Hovedstaden & Sjælland - 2010-2014
Bestyrelse|466137|Jørgen Eriksson|M. J. Eriksson
Bestyrelse|466159|Jørgen Ernst Andersen|Anders Nielsen & Co
Kommission|0|Jørgen Estrup|Rådet for Internationalt Udviklingssamarbejde 
Bestyrelse|466572|Jørgen Frost|RM Rich. Müller
Kommission|0|Jørgen G. Jørgensen|Energisparerådet
Bestyrelse|17073005|Jørgen Glenn Andersen|Albatros Travel
Bestyrelse|466747|Jørgen Glistrup|Dansk Retursystem
Kommission|0|Jørgen Goul Andersen|Hjemmehjælpskommissionen
Bestyrelse|672212|Jørgen Grave|Glud & Marstrand
Kommission|0|Jørgen Grønnegård Christensen|udvalget om offentligt ansattes ytringsfrihed
Bestyrelse|466948|Jørgen Guldmann|Guldmann Holding
Bestyrelse|467064|Jørgen Hallundbæk|Welltec
Bestyrelse|467163|Jørgen Hansen|F.E. Bording
Bestyrelse|467228|Jørgen Hansen|SBS TV
Bestyrelse|467259|Jørgen Hansson|Hansson & Knudsen
Kommission|0|Jørgen Haukohl|Det midlertidige vækstforum for region Sjælland
Bestyrelse|467388|Jørgen Heinrich Bast|Munck Gruppen
Kommission|0|Jørgen Henningsen|Klimakommissionen
Bestyrelse|467518|Jørgen Henrik Christensen|Alm. Brand
Bestyrelse|467570|Jørgen Henrik Norup|IKON Office Solutions
Bestyrelse|467576|Jørgen Henrik Stampe|Lærerstandens Brandforsikr.
Bestyrelse|467639|Jørgen Hesselbjerg Mikkelsen|Alm. Brand
Bestyrelse|240192|Jørgen Holm Jensen|NORDEA KREDIT REALKREDITAKTIESELSKAB
Bestyrelse|467765|Jørgen Holm Westergaard|Energi Danmark
Kommission|0|Jørgen Holst|Lønkommissionen
Kommission|0|Jørgen Honoré|Udliciteringsrådet
Bestyrelse|467802|Jørgen Hoppe|Funktionærpension
Kommission|467802|Jørgen Hoppe|Arbejdsmiljørådet
Bestyrelse|467850|Jørgen Huno Rasmussen|FLSmidth
Bestyrelse|714443|Jørgen Hønnerup Nielsen|SP Group
Bestyrelse|468071|Jørgen Iversen|FIBERTEX NONWOVENS A/S
Bestyrelse|964708|Jørgen Jakobsen|CSC Danmark
Bestyrelse|468144|Jørgen Jensen|Auriga Industries
Bestyrelse|468165|Jørgen Jensen|Force Technology
Bestyrelse|989328|Jørgen Jensen|Novenco
Bestyrelse|468157|Jørgen Jensen|NOVI A/S
Bestyrelse|468309|Jørgen Jepsen|Hornsyld Korn
Bestyrelse|972500|Jørgen Juul Rasmussen|PensionDanmark
Bestyrelse|468580|Jørgen Jørgensen Hansen|Freja Transport & Log.
Kommission|0|Jørgen Kjems|Det Frie Forskningsråd,Natur og Univers
Bestyrelse|1002040|Jørgen Kjer|BDO
Bestyrelse|468787|Jørgen Kjergaard Madsen|Synoptik
Bestyrelse|468815|Jørgen Kjær Jacobsen|BKI Foods
Bestyrelse|468831|Jørgen Kjærgaard|Glud & Marstrand
Bestyrelse|468998|Jørgen Krab Jørgensen|Danish Air Transport
Bestyrelse|469189|Jørgen Krogh Kristoffersen|GF Forsikring
Bestyrelse|469251|Jørgen Kunter Pedersen|Teknologisk Institut
Bestyrelse|900261|Jørgen Kvist Hansen|Defap Enterprises
Kommission|0|Jørgen L. Christiansen|Det Danske FAO-udvalg
Bestyrelse|1035565|Jørgen Larsen|Copenship
Bestyrelse|1453703|Jørgen Larsen|TRE-FOR
Bestyrelse|469515|Jørgen Leif Cadovius|Columbus IT Partner
Bestyrelse|469602|Jørgen Lindegaard|Cimber Sterling
Kommission|0|Jørgen Lindegaard|Kvalitetsgruppen
Bestyrelse|469890|Jørgen Lindemann|Viasat
Bestyrelse|1394084|Jørgen Lindholm Lau|Ball
Bestyrelse|1584913|Jørgen Lykke|Codan
Bestyrelse|469881|Jørgen Mads Clausen|Danfoss
Kommission|469881|Jørgen Mads Clausen|Globaliseringsrådet
Kommission|0|Jørgen Magner|Overvågningsudvalget for FIUF
Kommission|0|Jørgen Meibom|Det nationale råd for kvalitetsudvikling i sundhedsvæsenet
Bestyrelse|470053|Jørgen Mejer Helwig Jensen|Danske Færger(note)
Bestyrelse|470097|Jørgen Meyer|Blue Water
Bestyrelse|470108|Jørgen Michael Christensen|Jyske Bank
Bestyrelse|470120|Jørgen Michael Klejnstrup|Multidata
Bestyrelse|470138|Jørgen Michael Utzon|Coor Service Manage.
Bestyrelse|470151|Jørgen Mikael Ole Olufsen|Egmont
Bestyrelse|7383104|Jørgen Møller Nielsen|William Demant
Bestyrelse|470365|Jørgen Møller-Rasmussen|Dantherm
Bestyrelse|470422|Jørgen Nielsen|CC&CO
Bestyrelse|1998266|Jørgen Nielsen|Vattenfall
Bestyrelse|470723|Jørgen Okkels Nielsen|Chr. Hansen
Kommission|0|Jørgen Pater|Rådet for de grundlæggende Erhvervsrettede Uddannelser
Bestyrelse|471020|Jørgen Peder Jørgensen|MacArtney
Bestyrelse|471060|Jørgen Pedersen|LMB Danmark
Kommission|0|Jørgen Pedersen|Tilsynsrådet vedr. beskæftigelse af de indsatte
Bestyrelse|1193417|Jørgen Peter Christiansen|KAMSTRUP A/S
Bestyrelse|1439324|Jørgen Peter Jensen|DONG Energy
Bestyrelse|7369270|Jørgen Phillip|Dalum Papir
Kommission|0|Jørgen Primdahl |Natur- og landbrugskommission
Bestyrelse|466743|Jørgen Robert Glenthøj|Frederiksberg Energi
Bestyrelse|471893|Jørgen Rosenlund Nielsen|Danisco
Bestyrelse|237120|Jørgen Sillesen|E. Pihl & Søn
Bestyrelse|1123228|Jørgen Simmelsgaard|Group Nordic
Kommission|0|Jørgen Sjøntoft|Havarikommissionen for Vejtrafikulykker 
Bestyrelse|472291|Jørgen Skov|Esbjerg Forsyning
Bestyrelse|472347|Jørgen Skøtt Sønderby|Thise Mejeri
Bestyrelse|1822582|Jørgen Stavnskær Gaarde|PENSAM LIV FORSIKRINGSAKTIESELSKAB
Kommission|0|Jørgen Steen Sørensen|udvalget om offentligt ansattes ytringsfrihed
Bestyrelse|1752810|Jørgen Stensgaard Madsen|Novenco
Bestyrelse|472610|Jørgen Straarup Hansen|Danbuy
Bestyrelse|472405|Jørgen Staal Dinesen|Dinex
Kommission|0|Jørgen Sumborg|Det midlertidige vækstforum for region Midtjylland
Kommission|0|Jørgen Søndergaard|Kvalitetsgruppen
Bestyrelse|472773|Jørgen Søndergaard Larsen|Colas Danmark
Bestyrelse|472831|Jørgen Tang-Jensen|Coloplast
Bestyrelse|1887724|Jørgen Toft|HEF
Bestyrelse|473048|Jørgen Toftegaard|M.Goldschmidt Holding
Kommission|0|Jørgen Tulstrup|Samordningsudvalget vedrørende Infrastruktur for geografisk information
Bestyrelse|473172|Jørgen Udby|Scanenergi
Bestyrelse|473195|Jørgen Ulrich Dahl|Air Liquide
Bestyrelse|473302|Jørgen Valdemar Lauritzen Schou|BPI
Bestyrelse|1017305|Jørgen Vig Knudstorp|LEGO A/S
Bestyrelse|473472|Jørgen Vilhelm Løvenørn Bardenfleth|COWI (note)
Bestyrelse|473557|Jørgen Vorsholt|Brøndum
Kommission|0|Jørgen Vorsholt|Globaliseringsrådet
Bestyrelse|473628|Jørgen Wenshøj|Johannes Fog
Bestyrelse|473644|Jørgen Westergaard|Dansk Pelsdyravlerforening
Bestyrelse|1520398|Jørgen Wiese Porsmyr|Hoffmann
Bestyrelse|473739|Jørgen Winther Pedersen|Arrow ECS
Bestyrelse|473796|Jørgen Yde Jensen|Skov Glyngøre
Kommission|473796|Jørgen Yde Jensen|Erhvervsforum for Miljøteknologi
Bestyrelse|1518535|Jørgen Østergaard Larsen|Cargill Nordic
Kommission|0|Jørgen Aarestrup|Færdselssikkerhedskommissionen
Bestyrelse|473916|Jørgen-Henrik Larsen|Danæg
Bestyrelse|474048|Jørn Anker-Svendsen|Lærerstandens Brandforsikr.
Bestyrelse|474049|Jørn Ankær Thomsen|Schouw & Co.
Bestyrelse|474115|Jørn Bechmann|El-Salg
Bestyrelse|474122|Jørn Beier|Rolf Barfoed
Bestyrelse|1821663|Jørn Boesen Andersen|Esbjerg Forsyning
Bestyrelse|474286|Jørn Bruno Rygaard|Rygaard Holding
Bestyrelse|1755693|Jørn Carsten Nielsen|Sygeforsikring Danmark
Bestyrelse|474399|Jørn Christian Nielsen|Syd Energi (SE)
Bestyrelse|474452|Jørn Dann Nielsen|Maskinhandl. Indkøbsring.
Bestyrelse|474512|Jørn Ejvind Jensen|Tæppeland
Bestyrelse|474527|Jørn Elkjær-Holm|Nic. Christiansen Invest
Bestyrelse|474688|Jørn Friis Christiansen|Pedersen & Nielsen Auto.
Bestyrelse|474740|Jørn Grann Andersen|Shoe-D-vision
Kommission|0|Jørn Hansen|Rådet for Evaluering og Kvalitetsudvikling af Folkeskolen
Bestyrelse|237275|Jørn Henrik Petersen|Fyens Stiftstidende
Kommission|0|Jørn Henrik Petersen|Værdikommission
Bestyrelse|1180612|Jørn Henry Hammer|SOS International
Kommission|0|Jørn Jespersen|Erhvervspanel for Grøn Omstilling
Bestyrelse|1342109|Jørn Jessen|DB Schenker Rail Scan.
Bestyrelse|1177493|Jørn Johansen|Itella Logistics
Kommission|0|Jørn Kaspersen|Det midlertidige vækstforum for region Syddanmark
Bestyrelse|475156|Jørn Kildegaard Andersen|Nielsen & Nielsen Holding
Bestyrelse|475268|Jørn Kristian Jensen|LR REALKREDIT A/S
Bestyrelse|234298|Jørn Ladegaard Kristoffersen|EnergiMidt
Bestyrelse|1577422|Jørn Larsen|YIT
Kommission|0|Jørn Larsen|Det Regionale Beskæftigelsesråd for  Nordjylland
Kommission|0|Jørn Lehmann Petersen|Det midlertidige vækstforum for region Syddanmark
Bestyrelse|475374|Jørn Limann|TRE-FOR
Bestyrelse|475470|Jørn Madsen|Statoil Fuel & Retail (note)
Bestyrelse|1571223|Jørn Møller Mayntzhusen|H. Lundbeck
Bestyrelse|474201|Jørn Mørkeberg Nielsen|Brødrene Hartmann
Bestyrelse|475610|Jørn Neergaard Larsen|PFA Holding
Kommission|475610|Jørn Neergaard Larsen|Kvalitetsgruppen
Kommission|0|Jørn O. Stryger|Vækstforum Region Sjælland 
Bestyrelse|475749|Jørn Olsen|Alfa Laval Aalborg
Bestyrelse|475857|Jørn Peter Jensen|Carlsberg
Bestyrelse|475936|Jørn Qviste|Clipper Group
Kommission|0|Jørn Rasmussen|Erhvervsforum for Miljøteknologi
Bestyrelse|475987|Jørn Ravnholt Würtz|EnergiMidt
Bestyrelse|476018|Jørn Rise Andersen|Lån & Spar Bank
Bestyrelse|719489|Jørn Sand Tofting|Auriga Industries
Bestyrelse|476148|Jørn Skov Nielsen|Royal Arctic Line
Bestyrelse|476204|Jørn Sten Nielsen|Maersk Broker
Kommission|0|Jørn Sørensen|Tænketanken om Nærdemokrati
Bestyrelse|1195107|Jørn Vernersen|Søren Vangsted
Bestyrelse|476481|Jørn Wendel Andersen|Nordea Liv & Pension
Bestyrelse|473953|Jørn Aage Hansen|Andreas Andresen
Bestyrelse|717208|Jørund Vandvik|Nordea Liv & Pension
Bestyrelse|1803500|Jaan Ivar Semlitsch|Rema 1000
Bestyrelse|1963161|Kai Andree|Opel Danmark
Bestyrelse|476964|Kai Bruno Müller|Frederikshavn Forsyning
Bestyrelse|477028|Kai Elo Andersen|H.F. Christiansen
Bestyrelse|477137|Kai Hammer-Pedersen|Pindstrup Mosebrug
Bestyrelse|477360|Kai Mathiasson Jessen|Ceste Træ
Bestyrelse|477373|Kai Michelsen|Hydro Alum. Tønder
Bestyrelse|1039716|Kai Oliver Stephan Wehmeyer|Skov Glyngøre
Bestyrelse|1837450|Kai Tapio Haanpää|Altia Denmark
Bestyrelse|7366187|Kai Uwe Struppek|Ford Motor Company
Bestyrelse|477825|Kaj Andreasen|SAC Leasing
Bestyrelse|478141|Kaj Christiansen|DSV
Bestyrelse|1157834|Kaj Erik Levisen|Bravida
Bestyrelse|1030140|Kaj Erik Mogensen|Energi Fyn
Bestyrelse|478513|Kaj Gregers Mogensen|SPX Flow Technology DK
Bestyrelse|705406|Kaj Hansen|Scanenergi
Bestyrelse|1793108|Kaj Ivan Larsen|Danish Agro (note)
Bestyrelse|478903|Kaj Juul-Pedersen|Contex Group
Bestyrelse|479008|Kaj Kragelund|Sparekassen Himmerland
Bestyrelse|479343|Kaj Møller Hansen|AGRO SUPPLY A/S
Bestyrelse|479461|Kaj Ole Nielsen Birk|Kraft Foods DK
Bestyrelse|1753503|Kaj Piilgaard Nielsen|GASA Odense Frugt
Kommission|0|Kaj Skov Frederiksen|Beskæftigelsesrådet 2006-2013
Bestyrelse|479925|Kaj Taidal|Bladt Industries
Bestyrelse|477587|Kaj Tholstrup Madsen|J. Poulsen Shipping
Bestyrelse|479972|Kaj Thyrrestrup Pedersen|JN DATA A/S
Bestyrelse|479984|Kaj Tommy Pedersen|Sparekassen Kronjylland
Bestyrelse|1155005|Kaj Verner Holm|Sparekassen Lolland
Bestyrelse|2005498|Kapil Kumar Saini|Auriga Industries
Kommission|0|Karen Angeliki Krogfelt|Det Frie Forskningsråd, Teknologi og Produktion
Bestyrelse|480556|Karen Birgit Vestergaard|H & S Westergaard
Bestyrelse|1014222|Karen Birgitte Stæhr|PENSAM LIV FORSIKRINGSAKTIESELSKAB
Bestyrelse|1982886|Karen Bladt|Danske Færger(note)
Kommission|0|Karen Brunsø|Det Rådgivende Udvalg for Fødevareforskning
Bestyrelse|480825|Karen Frøsig|BI Holding
Kommission|0|Karen J. Klint|Tilsynsrådet vedr. beskæftigelse af de indsatte
Bestyrelse|1596681|Karen Jacobsen|HEF
Bestyrelse|970519|Karen Marie Nielsen|IGF Holding
Kommission|0|Karen Meisner Christensen|Rådet for de Gymnasiale Uddannelser
Kommission|0|Karen Melson|Det midlertidige vækstforum for region Nordjylland
Bestyrelse|1857333|Karen Minke Fernandes|Danske Spil
Kommission|0|Karen Nielsen|Regeringens vækstforum
Bestyrelse|1120872|Karen Rode|Berendsen Textil Serv.
Kommission|0|Karen Sjørup|Lønkommissionen
Bestyrelse|481925|Karen Skott Mathiesen|BKI Foods
Bestyrelse|927197|Karen Sofie Hansen-Hoeck|Danske Spil
Kommission|0|Karen Stæhr|Hjemmehjælpskommissionen
Bestyrelse|2002377|Kári millum Garðarnar|Torm
Bestyrelse|1837449|Kari Pekka Lampinen|Altia Denmark
Bestyrelse|1017502|Kari Søndergaard Didriksen|GKN Wheels Nagbøl
Bestyrelse|1450639|Karim Tahtivuori|Nokia
Bestyrelse|984683|Karin Ann-Sofi Danielsson|NCC Construction
Bestyrelse|713419|Karin Attermann|LEO Pharma
Bestyrelse|482347|Karin Bergholdt Madsen|Trioplast Nyborg
Kommission|0|Karin Elisabeth Lind|Rådet for Internationalt Udviklingssamarbejde 
Bestyrelse|1626011|Karin Helene Gunnarson|Arla Foods
Bestyrelse|1529858|Karin Lindsted Norlyk|Dan Cake
Bestyrelse|1454652|Karin Nielsen|Philips
Bestyrelse|1474671|Karin Pedersen Thorsen|PISIFFIK A/S
Bestyrelse|483037|Karin Petersen|Pressens Fællesindkøb
Bestyrelse|17150405|Karin Poulsen|Brenntag Nordic
Bestyrelse|483101|Karin Salling|F. SALLING A/S
Kommission|0|Karin Topsø Larsen|Det midlertidige vækstforum for region Bornholm
Kommission|0|Karin Valbæk|Lønkommissionen
Bestyrelse|1449815|Karin Vera Ubbesen|William Demant
Bestyrelse|483223|Karin Verland|Sonion
Kommission|0|Karina Boldsen|Vækstforum Region Midtjylland
Bestyrelse|7366573|Karina Knørr Kristiansen|Bisca
Bestyrelse|483617|Karl Anker Jørgensen|Auriga Industries
Bestyrelse|1731814|Karl Eichinger|Hydro Alum. Tønder
Bestyrelse|1170853|Karl Einar Reinhold Svensson|Lantmännen Danpo
Bestyrelse|484058|Karl Erik Rasmussen|Brüel & Kjær Sound
Bestyrelse|484088|Karl Erik Ulriksen|VKR Holding
Bestyrelse|1380205|Karl Gunnar Harbom|Synsam Nordic
Bestyrelse|484395|Karl Henning Jørgensen|Jørgensen & Utoft
Bestyrelse|1989466|Karl Henrik Johnsson|Fiskernes Fiskeindustri
Bestyrelse|1945062|Karl Hornhofer|Andritz Feed & Biofuel
Bestyrelse|1520833|Karl Hugo Sandlund|SAS Cargo Group
Bestyrelse|17074064|Karl Ivar Peterson|Saxo Bank
Bestyrelse|1302263|Karl Joakim Petersson|Euromaster 
Bestyrelse|1987850|Karl Josef Schregle|Mercedes-Benz
Bestyrelse|484696|Karl Kenneth Vinther Iversen|Kyocera Unimerco
Bestyrelse|804332|Karl Kristian Hvidt Nielsen|Topsil Semiconductors
Bestyrelse|7361413|Karl Lars Olov Gustafsson|Lantmännen Schulstad
Bestyrelse|1891690|Karl Magnus Sigvard Sjöholm|Daka
Bestyrelse|484932|Karl Mats Erik Lönnqvist|ØK
Bestyrelse|1788072|Karl Mikael Norlander|Contex Group
Bestyrelse|1866699|Karl Ove Peter Lövgren|Vattenfall Vindkraft
Bestyrelse|485169|Karl Peter Korsgaard Sørensen|Parken Sport & Entertainment
Bestyrelse|1733117|Karl Robin Joakim Landholm|SCANDINAVIAN AIRLINES SYSTEM
Bestyrelse|485304|Karl Skott Mathiesen|BKI Foods
Bestyrelse|1149269|Karl Tommy Wikström|Babysam
Kommission|0|Karl Vogt-Nielsen|Trængselskommission for hovedstadsområdet
Bestyrelse|999823|Karl Wolfgang Gilbert Dubois|Robert Bosch
Bestyrelse|483538|Karl Aage Skouborg|Parken Sport & Entertainment
Bestyrelse|955926|Karl-Johan Erling Göran Persson|H & M
Bestyrelse|1030365|Karl-Wolfgang Gilbert Dubois|Holger Christiansen
Bestyrelse|7360619|Karmo Kaas-Lutsberg|Dagbladet Børsen
Bestyrelse|485826|Karol Marcinkowski|Niras Gruppen
Bestyrelse|1849084|Karoline Amalie Kristensen|Claus Sørensen
Bestyrelse|485845|Karoly Laszlo Nemeth|Aegis Media
Bestyrelse|1947458|Karstein Bremnes|Tide Bus Danmark
Bestyrelse|485996|Karsten Beltoft Jørgensen|Dansk Pelsdyravlerforening
Kommission|0|Karsten Biering Nielsen|Virksomhedsudvalget II
Bestyrelse|486032|Karsten Bjerregaard Pedersen|Diba Bank
Bestyrelse|486066|Karsten Borch|ECCO
Kommission|0|Karsten Christensen|Det midlertidige vækstforum for region Bornholm
Kommission|0|Karsten Deibjerg Kristensen|Landbrugspanelet 
Bestyrelse|1084397|Karsten Dybmose Truelsen|Orifarm Group
Kommission|318014|Karsten Dybvad|Det Økonomiske Råd 
Bestyrelse|318014|Karsten Dybvad Dalsjø|PensionDanmark
Bestyrelse|1203409|Karsten Frandsen|AP Pension
Bestyrelse|486371|Karsten Hansen|PensionDanmark
Bestyrelse|486382|Karsten Havkrog Pedersen|Genmab
Bestyrelse|1487906|Karsten Holst Bork Kristoffersen|DKA CAPITAL A/S
Kommission|0|Karsten Hundborg|Det nationale råd for kvalitetsudvikling i sundhedsvæsenet
Bestyrelse|962349|Karsten Keller|Schenker
Bestyrelse|486578|Karsten Kielland|INVESTERINGSFORENINGEN CARNEGIE WORLDWIDE
Bestyrelse|972418|Karsten Kristensen|Freudendahl Invest
Bestyrelse|486700|Karsten Laursen|AP Pension
Bestyrelse|1907867|Karsten Lilja Jensen|Aalborg Forsyning
Kommission|0|Karsten Lindved|Vækstteam for Vand, Bio og Miljøløsninger
Bestyrelse|486820|Karsten Metais|Nykredit Forsikring (note)
Kommission|0|Karsten Nonbo|Færdselssikkerhedskommissionen
Bestyrelse|703531|Karsten Ohrt|JP/Politikens Hus
Bestyrelse|487084|Karsten Sand Westergaard Hansen|Den Jyske Sparekasse
Bestyrelse|487109|Karsten Sivebæk Knudsen|D/S Norden
Kommission|0|Karsten Uno Petersen|Vækstforum Region Syddanmark
Bestyrelse|1884252|Kaspar Dirach Van|HV Invest
Bestyrelse|487358|Kasper Bo Rørsted|Danfoss
Bestyrelse|1298219|Kasper Gross-Nielsen|Gross-Nielsen Holding
Bestyrelse|1878756|Kasper Herrestrup|Danske Commodities (DC)
Kommission|0|Kasper Håkansson|Arbejdsmarkedets Erhvervssygdomssikrings-udvalg (AES-udvalget)
Bestyrelse|1938078|Kasper Kristensen Rask|Geodis Wilson
Bestyrelse|487442|Kasper Lenbroch|Rieber & Søn
Bestyrelse|7371970|Kasper Lykke Kjeldsen|Henry Kjeldsen
Bestyrelse|1959966|Kasper Rasmussen|AGA
Bestyrelse|487478|Kasper Steen Jensen|Scanmills
Bestyrelse|487481|Kasper Søholm|VTB Holding
Bestyrelse|855372|Kasper Wilton|Fyens Stiftstidende
Kommission|0|Kate Bluhme|Offentlighedskommissionen
Kommission|0|Katherine Richardson|Klimakommissionen
Kommission|0|Kathrine M. Jensen|Vækstforum Region Nordjylland
Bestyrelse|17091190|Kathy Lynn Fortmann|Cargill Nordic
Kommission|0|Katia K. Østergaard|Udvalget om virksomhedspant
Bestyrelse|7384375|Katia Knipschildt Østergaard Pedersen|PensionDanmark
Bestyrelse|487830|Katinka Pernille Aller|Aller
Bestyrelse|487865|Katja Nowak Nielsen|Tika Holding
Bestyrelse|1179854|Katja Solveig Borregaard|DT Group
Bestyrelse|1978644|Katrina Jayne Bennett|Arriva Skandinavien
Kommission|0|Katrine Bargisen|Skatteministeriets Eksterne Kontaktudvalg
Bestyrelse|1825236|Katrine Lester|Frederiksberg Energi
Kommission|0|Katrine M. Jensen|Det midlertidige vækstforum for region Nordjylland
Bestyrelse|1860603|Katrine Reedtz Cohen|Gyldendal
Bestyrelse|1865151|Katrine Rose|Nordea Liv & Pension
Bestyrelse|7371611|Katrine Thule Thulesen|Astrazeneca
Bestyrelse|1396641|Katrine Winkel Holm|DR
Bestyrelse|1117629|Kaveh Atrak|American Express BT
Bestyrelse|488041|Kay Hansen Madsen|Rieber & Søn
Bestyrelse|488092|Kay Spanger|Heinemann-Sæther
Bestyrelse|2001665|Keiji Sudo|Toyota
Bestyrelse|1518646|Keith Allen|Berlingske Media
Bestyrelse|1135061|Keith Ranger Dolliver|Microsoft Development
Bestyrelse|1692364|Keith Roger Mitchell|British American Tobacco Denmark
Bestyrelse|488281|Keld Askær Sørensen|Diba Bank
Bestyrelse|488576|Keld Hansen|Ringkjøbing Landbobank
Bestyrelse|488586|Keld Houen Pedersen|Nordex Holding
Bestyrelse|321243|Keld Lakshøj-Hansen|DAGROFA A/S
Bestyrelse|1393221|Keld Leerskov Hansen|Grontmij
Kommission|0|Keld Nicolaisen|Arbejdsmarkedets Erhvervssygdomssikrings-udvalg (AES-udvalget)
Bestyrelse|488903|Keld Norup|Jyske Bank
Kommission|0|Keld Ramlov|Vækstforum Region Nordjylland
Bestyrelse|489134|Keld Sørensen|COWI (note)
Kommission|0|Kell Mortensen|Det Frie Forskningsråd,Natur og Univers
Bestyrelse|7387145|Ken Ishii|Kyocera Unimerco
Bestyrelse|1697401|Ken-Åke Uno Ahlgren|VELUX A/S
Bestyrelse|1875228|Kenji Kawabe|Tumlare Corporation
Bestyrelse|17160123|Kenn Flemming Thomsen|Dansk Retursystem
Kommission|0|Kenn Kjellberg|Vækstforum Region Bornholm
Bestyrelse|1014883|Kennet Eriksson|Cargill Nordic
Bestyrelse|1776652|Kennet Ingvar Lundberg|Xellia Pharmaceuticals
Bestyrelse|17142875|Kenneth Berger|Unomedical
Bestyrelse|1922454|Kenneth Bruun|Statoil Fuel & Retail (note)
Bestyrelse|489866|Kenneth Christensen|Vandcenter Syd
Kommission|0|Kenneth H. Sørensen|Rådet for de Gymnasiale Uddannelser
Bestyrelse|1775079|Kenneth Holm Hansen|Brightpoint Denmark
Bestyrelse|1225891|Kenneth Hyldig Clausen|SDA-Koncernen (note)
Bestyrelse|957914|Kenneth Kehman|Riegens
Bestyrelse|1041513|Kenneth Lützen|Schmitz Cargobull
Bestyrelse|490277|Kenneth Nielsen Leth|Stenhøj
Bestyrelse|490418|Kenneth Skov Eskildsen|Givesco
Bestyrelse|1858790|Kenneth Stamm Hansen|Lindab
Bestyrelse|489735|Kenneth Aaby Sachse|Contex Group
Bestyrelse|490617|Kenny Schelde Jensby|Inter Primo
Bestyrelse|1989599|Kenny Smidt|NNIT A/S 
Bestyrelse|490642|Kent Arentoft|DLH
Bestyrelse|7359617|Kent Bjerg Budolfsen|Aalborg Stiftstidende
Bestyrelse|490667|Kent Bo Svendsen|Koppers Denmark
Bestyrelse|2002882|Kent Christian Vildbæk|DFDS
Bestyrelse|1701199|Kent Ernst Hansen|HansenGroup
Bestyrelse|490988|Kent Sand Kirk|ESVAGT
Bestyrelse|297599|Kent Torben Nielsen|Genan Business & Dev.
Kommission|0|Kern Lærkholm Petersen|Energisparerådet
